Date,Open,High,Low,Close,Adj Close,Volume
3.5.2017,1.2200000286102295,1.25,1.1399999856948853,1.159999966621399,1.159999966621399,684600
4.5.2017,1.2000000476837158,1.2100000381469727,1.1200000047683716,1.1200000047683716,1.1200000047683716,582600
5.5.2017,1.1399999856948853,1.159999966621399,1.1100000143051147,1.159999966621399,1.159999966621399,481300
8.5.2017,1.190000057220459,1.190000057220459,1.1200000047683716,1.1699999570846558,1.1699999570846558,360400
9.5.2017,1.1699999570846558,1.1799999475479126,1.1299999952316284,1.149999976158142,1.149999976158142,622600
10.5.2017,1.0499999523162842,1.149999976158142,1.0499999523162842,1.059999942779541,1.059999942779541,1354500
11.5.2017,1.0700000524520874,1.0800000429153442,0.9200000166893005,0.9200000166893005,0.9200000166893005,7973800
12.5.2017,0.8999999761581421,0.9300000071525574,0.800000012,0.8299999833106995,0.8299999833106995,2507700
15.5.2017,0.8199999928474426,0.8600000143051147,0.75,0.7699999809265137,0.7699999809265137,2988200
16.5.2017,0.7599999904632568,0.800000012,0.7300000190734863,0.7699999809265137,0.7699999809265137,1354700
17.5.2017,0.7599999904632568,0.7699999809265137,0.7099999785423279,0.7099999785423279,0.7099999785423279,1110000
18.5.2017,0.699999988,0.7099999785423279,0.6499999761581421,0.699999988,0.699999988,754500
19.5.2017,0.7099999785423279,0.7400000095367432,0.7099999785423279,0.7200000286102295,0.7200000286102295,941500
22.5.2017,0.7400000095367432,0.800000012,0.7300000190734863,0.7799999713897705,0.7799999713897705,2211800
23.5.2017,0.800000012,0.8700000047683716,0.75,0.7699999809265137,0.7699999809265137,1431400
24.5.2017,0.7699999809265137,0.7699999809265137,0.699999988,0.7300000190734863,0.7300000190734863,491500
25.5.2017,0.7400000095367432,0.7400000095367432,0.7099999785423279,0.7300000190734863,0.7300000190734863,340100
26.5.2017,0.7200000286102295,0.7400000095367432,0.699999988,0.7200000286102295,0.7200000286102295,414900
30.5.2017,0.699999988,0.75,0.699999988,0.75,0.75,728000
31.5.2017,0.75,0.7900000214576721,0.7400000095367432,0.7599999904632568,0.7599999904632568,1012300
1.6.2017,0.7599999904632568,0.7799999713897705,0.7599999904632568,0.7799999713897705,0.7799999713897705,492000
2.6.2017,0.7799999713897705,0.8299999833106995,0.7799999713897705,0.8199999928474426,0.8199999928474426,838700
5.6.2017,0.8299999833106995,0.8500000238418579,0.7699999809265137,0.7799999713897705,0.7799999713897705,691400
6.6.2017,0.7699999809265137,0.800000012,0.75,0.7599999904632568,0.7599999904632568,421700
7.6.2017,0.7599999904632568,0.8199999928474426,0.7599999904632568,0.7699999809265137,0.7699999809265137,559800
8.6.2017,0.7799999713897705,0.800000012,0.7699999809265137,0.7900000214576721,0.7900000214576721,400000
9.6.2017,0.7900000214576721,0.8100000023841858,0.7699999809265137,0.7799999713897705,0.7799999713897705,347100
12.6.2017,0.7900000214576721,0.800000012,0.7699999809265137,0.7699999809265137,0.7699999809265137,221500
13.6.2017,0.7799999713897705,0.8299999833106995,0.7599999904632568,0.8199999928474426,0.8199999928474426,604200
14.6.2017,0.8199999928474426,0.8299999833106995,0.7799999713897705,0.800000012,0.800000012,766800
15.6.2017,0.7799999713897705,0.8199999928474426,0.7799999713897705,0.7900000214576721,0.7900000214576721,541000
16.6.2017,0.800000012,0.8100000023841858,0.7699999809265137,0.7699999809265137,0.7699999809265137,883700
19.6.2017,0.8399999737739563,0.8399999737739563,0.7699999809265137,0.800000012,0.800000012,807300
20.6.2017,0.9200000166893005,0.9200000166893005,0.800000012,0.8399999737739563,0.8399999737739563,2122600
21.6.2017,0.8299999833106995,0.8399999737739563,0.800000012,0.8299999833106995,0.8299999833106995,689200
22.6.2017,0.8199999928474426,0.8700000047683716,0.8100000023841858,0.8700000047683716,0.8700000047683716,952200
23.6.2017,0.8700000047683716,0.8899999856948853,0.8299999833106995,0.8899999856948853,0.8899999856948853,535000
26.6.2017,0.8799999952316284,0.8799999952316284,0.8500000238418579,0.8500000238418579,0.8500000238418579,545500
27.6.2017,0.8500000238418579,0.8700000047683716,0.8299999833106995,0.8500000238418579,0.8500000238418579,676500
28.6.2017,0.8299999833106995,0.8700000047683716,0.7599999904632568,0.8700000047683716,0.8700000047683716,754600
29.6.2017,0.8500000238418579,0.8700000047683716,0.8199999928474426,0.8500000238418579,0.8500000238418579,263000
30.6.2017,0.8500000238418579,0.8700000047683716,0.8299999833106995,0.8700000047683716,0.8700000047683716,434900
3.7.2017,0.8700000047683716,0.8700000047683716,0.8500000238418579,0.8600000143051147,0.8600000143051147,95700
5.7.2017,0.8600000143051147,0.8600000143051147,0.8100000023841858,0.8199999928474426,0.8199999928474426,290700
6.7.2017,0.800000012,0.8399999737739563,0.800000012,0.8199999928474426,0.8199999928474426,270600
7.7.2017,0.8500000238418579,0.8500000238418579,0.7799999713897705,0.800000012,0.800000012,326500
10.7.2017,0.7900000214576721,0.8399999737739563,0.7900000214576721,0.8299999833106995,0.8299999833106995,380700
11.7.2017,0.8199999928474426,0.8500000238418579,0.7799999713897705,0.7900000214576721,0.7900000214576721,864400
12.7.2017,0.8299999833106995,0.8299999833106995,0.800000012,0.8199999928474426,0.8199999928474426,573200
13.7.2017,0.8100000023841858,0.8199999928474426,0.7900000214576721,0.8100000023841858,0.8100000023841858,382500
14.7.2017,0.8199999928474426,0.8299999833106995,0.8100000023841858,0.8199999928474426,0.8199999928474426,539100
17.7.2017,0.8299999833106995,0.8399999737739563,0.7900000214576721,0.800000012,0.800000012,656200
18.7.2017,0.7900000214576721,0.8199999928474426,0.7900000214576721,0.800000012,0.800000012,431400
19.7.2017,0.800000012,0.8199999928474426,0.7900000214576721,0.800000012,0.800000012,690200
20.7.2017,0.800000012,0.8500000238418579,0.800000012,0.8399999737739563,0.8399999737739563,2157500
21.7.2017,0.8500000238418579,0.8999999761581421,0.8299999833106995,0.8600000143051147,0.8600000143051147,1241700
24.7.2017,0.8700000047683716,0.8999999761581421,0.8600000143051147,0.8899999856948853,0.8899999856948853,1026500
25.7.2017,0.8999999761581421,1.0199999809265137,0.8999999761581421,0.9900000095367432,0.9900000095367432,2114200
26.7.2017,1.0299999713897705,1.0700000524520874,0.9599999785423279,1.0099999904632568,1.0099999904632568,1175500
27.7.2017,1,1.0199999809265137,0.9300000071525574,0.949999988,0.949999988,649800
28.7.2017,0.9599999785423279,0.9800000190734863,0.9200000166893005,0.9599999785423279,0.9599999785423279,357300
31.7.2017,0.9599999785423279,0.9800000190734863,0.9200000166893005,0.9399999976158142,0.9399999976158142,316600
1.8.2017,0.9300000071525574,0.9800000190734863,0.9100000262260437,0.9599999785423279,0.9599999785423279,467300
2.8.2017,0.9800000190734863,0.9800000190734863,0.9300000071525574,0.9399999976158142,0.9399999976158142,446500
3.8.2017,0.9399999976158142,0.9900000095367432,0.9300000071525574,0.9399999976158142,0.9399999976158142,695800
4.8.2017,0.949999988,0.9599999785423279,0.9300000071525574,0.9300000071525574,0.9300000071525574,472100
7.8.2017,0.9300000071525574,0.9599999785423279,0.8700000047683716,0.8700000047683716,0.8700000047683716,681500
8.8.2017,0.8999999761581421,0.9399999976158142,0.8700000047683716,0.8899999856948853,0.8899999856948853,1013200
9.8.2017,0.949999988,1.1200000047683716,0.8999999761581421,0.9300000071525574,0.9300000071525574,3800900
10.8.2017,0.9300000071525574,0.9700000286102295,0.8199999928474426,0.8299999833106995,0.8299999833106995,1101600
11.8.2017,0.8299999833106995,0.8500000238418579,0.8100000023841858,0.8199999928474426,0.8199999928474426,928800
14.8.2017,0.8100000023841858,0.8399999737739563,0.8100000023841858,0.8199999928474426,0.8199999928474426,581200
15.8.2017,0.8299999833106995,0.8399999737739563,0.7799999713897705,0.7799999713897705,0.7799999713897705,602800
16.8.2017,0.7699999809265137,0.8399999737739563,0.7599999904632568,0.8199999928474426,0.8199999928474426,661900
17.8.2017,0.800000012,0.8500000238418579,0.800000012,0.8199999928474426,0.8199999928474426,487100
18.8.2017,0.8399999737739563,0.8999999761581421,0.800000012,0.8700000047683716,0.8700000047683716,1013700
21.8.2017,0.8799999952316284,0.8799999952316284,0.8399999737739563,0.8399999737739563,0.8399999737739563,307200
22.8.2017,0.8500000238418579,0.8700000047683716,0.8299999833106995,0.8399999737739563,0.8399999737739563,254000
23.8.2017,0.8299999833106995,0.8700000047683716,0.8299999833106995,0.8600000143051147,0.8600000143051147,276600
24.8.2017,0.8700000047683716,0.9399999976158142,0.8600000143051147,0.9100000262260437,0.9100000262260437,734700
25.8.2017,0.9100000262260437,0.9399999976158142,0.8999999761581421,0.9399999976158142,0.9399999976158142,199900
28.8.2017,0.9300000071525574,0.9399999976158142,0.8899999856948853,0.9200000166893005,0.9200000166893005,398700
29.8.2017,0.8899999856948853,0.9300000071525574,0.8899999856948853,0.9200000166893005,0.9200000166893005,273400
30.8.2017,0.9200000166893005,0.949999988,0.9100000262260437,0.949999988,0.949999988,375900
31.8.2017,0.949999988,0.949999988,0.9200000166893005,0.9200000166893005,0.9200000166893005,236500
1.9.2017,0.9100000262260437,0.9900000095367432,0.9100000262260437,0.9800000190734863,0.9800000190734863,519300
5.9.2017,1,1.090000033378601,0.9900000095367432,1.090000033378601,1.090000033378601,989000
6.9.2017,1.1399999856948853,1.1399999856948853,1.0499999523162842,1.1100000143051147,1.1100000143051147,763400
7.9.2017,1.1100000143051147,1.3200000524520874,1.1100000143051147,1.2999999523162842,1.2999999523162842,2059000
8.9.2017,1.2999999523162842,1.309999942779541,1.2300000190734863,1.2999999523162842,1.2999999523162842,956500
11.9.2017,1.2899999618530273,1.2999999523162842,1.1699999570846558,1.25,1.25,584500
12.9.2017,1.2300000190734863,1.2999999523162842,1.2100000381469727,1.2100000381469727,1.2100000381469727,536200
13.9.2017,1.2100000381469727,1.350000023841858,1.2100000381469727,1.2899999618530273,1.2899999618530273,905900
14.9.2017,1.2799999713897705,1.340000033378601,1.2699999809265137,1.2999999523162842,1.2999999523162842,342500
15.9.2017,1.2999999523162842,1.5299999713897705,1.2999999523162842,1.5299999713897705,1.5299999713897705,2555900
18.9.2017,1.5800000429153442,1.649999976158142,1.4199999570846558,1.5099999904632568,1.5099999904632568,1671800
19.9.2017,1.5,1.5299999713897705,1.3700000047683716,1.5099999904632568,1.5099999904632568,711900
20.9.2017,1.5099999904632568,1.6699999570846558,1.4700000286102295,1.5199999809265137,1.5199999809265137,1243500
21.9.2017,1.5299999713897705,1.5299999713897705,1.399999976158142,1.409999966621399,1.409999966621399,669400
22.9.2017,1.4299999475479126,1.4900000095367432,1.3200000524520874,1.409999966621399,1.409999966621399,1194100
25.9.2017,1.3799999952316284,1.4500000476837158,1.2899999618530273,1.3600000143051147,1.3600000143051147,819500
26.9.2017,1.340000033378601,1.3899999856948853,1.3200000524520874,1.3700000047683716,1.3700000047683716,270500
27.9.2017,1.3700000047683716,1.5,1.350000023841858,1.4500000476837158,1.4500000476837158,411100
28.9.2017,1.4500000476837158,1.559999942779541,1.409999966621399,1.5099999904632568,1.5099999904632568,517100
29.9.2017,1.4900000095367432,1.5800000429153442,1.4700000286102295,1.5199999809265137,1.5199999809265137,350800
2.10.2017,1.5299999713897705,1.5700000524520874,1.4800000190734863,1.5299999713897705,1.5299999713897705,249300
3.10.2017,1.5299999713897705,1.6299999952316284,1.5299999713897705,1.590000033378601,1.590000033378601,1181600
4.10.2017,1.600000023841858,1.6100000143051147,1.5199999809265137,1.5199999809265137,1.5199999809265137,387900
5.10.2017,1.5,1.5499999523162842,1.4299999475479126,1.5299999713897705,1.5299999713897705,485400
6.10.2017,1.5099999904632568,1.5299999713897705,1.4500000476837158,1.4900000095367432,1.4900000095367432,281600
9.10.2017,1.5,1.5099999904632568,1.4299999475479126,1.4299999475479126,1.4299999475479126,529200
10.10.2017,1.409999966621399,1.4299999475479126,1.3300000429153442,1.3799999952316284,1.3799999952316284,1004400
11.10.2017,1.3700000047683716,1.4299999475479126,1.3600000143051147,1.399999976158142,1.399999976158142,276400
12.10.2017,1.399999976158142,1.5,1.3799999952316284,1.409999966621399,1.409999966621399,532500
13.10.2017,1.399999976158142,1.4299999475479126,1.350000023841858,1.3899999856948853,1.3899999856948853,311100
16.10.2017,1.399999976158142,1.440000057220459,1.3799999952316284,1.409999966621399,1.409999966621399,249000
17.10.2017,1.4299999475479126,1.4299999475479126,1.3300000429153442,1.3700000047683716,1.3700000047683716,492500
18.10.2017,1.3799999952316284,1.3899999856948853,1.25,1.2599999904632568,1.2599999904632568,602900
19.10.2017,1.2799999713897705,1.2899999618530273,1.2400000095367432,1.2899999618530273,1.2899999618530273,383800
20.10.2017,1.2899999618530273,1.3700000047683716,1.2899999618530273,1.3700000047683716,1.3700000047683716,311800
23.10.2017,1.3700000047683716,1.3799999952316284,1.2999999523162842,1.3200000524520874,1.3200000524520874,245500
24.10.2017,1.3300000429153442,1.4199999570846558,1.3200000524520874,1.3300000429153442,1.3300000429153442,658000
25.10.2017,1.3200000524520874,1.3700000047683716,1.2599999904632568,1.2699999809265137,1.2699999809265137,300100
26.10.2017,1.2799999713897705,1.3200000524520874,1.2799999713897705,1.3200000524520874,1.3200000524520874,118000
27.10.2017,1.3200000524520874,1.409999966621399,1.3200000524520874,1.3600000143051147,1.3600000143051147,598200
30.10.2017,1.4199999570846558,1.5,1.399999976158142,1.4900000095367432,1.4900000095367432,951900
31.10.2017,1.5,1.5499999523162842,1.4500000476837158,1.5299999713897705,1.5299999713897705,519100
1.11.2017,1.5299999713897705,1.5299999713897705,1.3799999952316284,1.399999976158142,1.399999976158142,406100
2.11.2017,1.399999976158142,1.4700000286102295,1.3700000047683716,1.4500000476837158,1.4500000476837158,390300
3.11.2017,1.440000057220459,1.5,1.399999976158142,1.4800000190734863,1.4800000190734863,292700
6.11.2017,1.5,1.5299999713897705,1.4700000286102295,1.4900000095367432,1.4900000095367432,533000
7.11.2017,1.5099999904632568,1.5199999809265137,1.409999966621399,1.4600000381469727,1.4600000381469727,839200
8.11.2017,1.6100000143051147,1.8200000524520874,1.559999942779541,1.75,1.75,3199400
9.11.2017,1.690000057220459,1.8700000047683716,1.690000057220459,1.8300000429153442,1.8300000429153442,1385600
10.11.2017,1.840000033378601,2.0999999046325684,1.809999942779541,1.9700000286102295,1.9700000286102295,1900200
13.11.2017,1.9800000190734863,2.359999895095825,1.9600000381469727,2.319999933242798,2.319999933242798,2173200
14.11.2017,2.319999933242798,2.440000057220459,2.2799999713897705,2.369999885559082,2.369999885559082,1056000
15.11.2017,2.369999885559082,2.7200000286102295,2.309999942779541,2.609999895095825,2.609999895095825,1911200
16.11.2017,2.5999999046325684,2.9800000190734863,2.319999933242798,2.7799999713897705,2.7799999713897705,2203500
17.11.2017,2.799999952316284,3.190000057220459,2.759999990463257,2.7699999809265137,2.7699999809265137,2961400
20.11.2017,2.8299999237060547,2.869999885559082,2.2699999809265137,2.559999942779541,2.559999942779541,1621100
21.11.2017,2.569999933242798,2.809999942779541,2.559999942779541,2.7799999713897705,2.7799999713897705,1041500
22.11.2017,2.819999933242798,2.9700000286102295,2.7300000190734863,2.809999942779541,2.809999942779541,842600
24.11.2017,2.8499999046325684,2.8499999046325684,2.630000114440918,2.6600000858306885,2.6600000858306885,530400
27.11.2017,2.7200000286102295,3.0299999713897705,2.700000047683716,3,3,2485000
28.11.2017,3.009999990463257,3.2699999809265137,2.8499999046325684,3.140000104904175,3.140000104904175,1763800
29.11.2017,3.0999999046325684,3.450000047683716,2.8299999237060547,2.869999885559082,2.869999885559082,3172200
30.11.2017,2.890000104904175,3.180000066757202,2.8499999046325684,2.9000000953674316,2.9000000953674316,1483200
1.12.2017,2.880000114440918,3.009999990463257,2.809999942779541,2.9000000953674316,2.9000000953674316,976900
4.12.2017,2.940000057220459,3,2.549999952316284,2.6500000953674316,2.6500000953674316,1430900
5.12.2017,2.6500000953674316,2.880000114440918,2.6500000953674316,2.759999990463257,2.759999990463257,811100
6.12.2017,2.7300000190734863,2.869999885559082,2.700000047683716,2.700000047683716,2.700000047683716,666600
7.12.2017,2.7200000286102295,2.930000066757202,2.7200000286102295,2.799999952316284,2.799999952316284,1100000
8.12.2017,2.8399999141693115,2.8399999141693115,2.7200000286102295,2.7699999809265137,2.7699999809265137,414900
11.12.2017,2.7799999713897705,2.8499999046325684,2.680000066757202,2.700000047683716,2.700000047683716,672400
12.12.2017,2.7100000381469727,2.7699999809265137,2.6700000762939453,2.7200000286102295,2.7200000286102295,606300
13.12.2017,2.700000047683716,2.7300000190734863,2.6500000953674316,2.6600000858306885,2.6600000858306885,810500
14.12.2017,2.680000066757202,2.75,2.6600000858306885,2.700000047683716,2.700000047683716,528600
15.12.2017,2.700000047683716,2.880000114440918,2.6700000762939453,2.799999952316284,2.799999952316284,809300
18.12.2017,2.819999933242798,2.869999885559082,2.549999952316284,2.559999942779541,2.559999942779541,1247000
19.12.2017,2.559999942779541,2.640000104904175,2.450000047683716,2.4700000286102295,2.4700000286102295,1128400
20.12.2017,2.4700000286102295,2.609999895095825,2.450000047683716,2.5199999809265137,2.5199999809265137,719700
21.12.2017,2.5,2.569999933242798,2.4600000381469727,2.549999952316284,2.549999952316284,616500
22.12.2017,2.5999999046325684,2.619999885559082,2.509999990463257,2.5299999713897705,2.5299999713897705,457900
26.12.2017,2.4700000286102295,2.5,2.390000104904175,2.4200000762939453,2.4200000762939453,741500
27.12.2017,2.430000066757202,2.5299999713897705,2.4200000762939453,2.450000047683716,2.450000047683716,224800
28.12.2017,2.4600000381469727,2.509999990463257,2.4000000953674316,2.490000009536743,2.490000009536743,508100
29.12.2017,2.490000009536743,2.5,2.3299999237060547,2.4100000858306885,2.4100000858306885,474300
2.1.2018,2.390000104904175,2.6600000858306885,2.380000114440918,2.5999999046325684,2.5999999046325684,852700
3.1.2018,2.619999885559082,2.640000104904175,2.549999952316284,2.5799999237060547,2.5799999237060547,434100
4.1.2018,2.619999885559082,2.619999885559082,2.430000066757202,2.5,2.5,547500
5.1.2018,2.5199999809265137,2.5299999713897705,2.4200000762939453,2.4700000286102295,2.4700000286102295,512100
8.1.2018,2.4600000381469727,2.490000009536743,2.3399999141693115,2.4100000858306885,2.4100000858306885,953000
9.1.2018,2.4000000953674316,2.450000047683716,2.3499999046325684,2.380000114440918,2.380000114440918,948000
10.1.2018,2.380000114440918,2.380000114440918,2.2300000190734863,2.259999990463257,2.259999990463257,757400
11.1.2018,2.2300000190734863,2.430000066757202,2.1500000953674316,2.4000000953674316,2.4000000953674316,1242800
12.1.2018,2.4000000953674316,2.4000000953674316,2.1700000762939453,2.240000009536743,2.240000009536743,810800
16.1.2018,2.2100000381469727,2.2300000190734863,2,2.0899999141693115,2.0899999141693115,1372800
17.1.2018,2.069999933242798,2.1500000953674316,2.059999942779541,2.0999999046325684,2.0999999046325684,410300
18.1.2018,2.0799999237060547,2.0899999141693115,1.940000057220459,1.940000057220459,1.940000057220459,877300
19.1.2018,1.9299999475479126,1.9700000286102295,1.8300000429153442,1.9500000476837158,1.9500000476837158,1313400
22.1.2018,1.899999976158142,2.069999933242798,1.8700000047683716,1.9700000286102295,1.9700000286102295,864600
